epoch,loss,val_loss
0,6.83409309387207,6.852762699127197
1,6.386054039001465,6.625607490539551
2,6.139018535614014,6.5273871421813965
3,5.998418807983398,6.489076137542725
4,5.884414196014404,6.438424587249756
5,5.7834906578063965,6.418076038360596
6,5.690371990203857,6.427181720733643
7,5.604498386383057,6.433903694152832
8,5.521191596984863,6.441035270690918
9,5.440887451171875,6.468603610992432
10,5.3609209060668945,6.504124641418457
