epoch,loss,val_loss
0,0.35591673851013184,0.04756040871143341
1,0.03541181609034538,0.02516566775739193
2,0.02307278849184513,0.022864971309900284
3,0.021892301738262177,0.021985037252306938
4,0.021389683708548546,0.021502092480659485
5,0.021121982485055923,0.02119889110326767
6,0.020955165848135948,0.020982105284929276
7,0.020847169682383537,0.020844532176852226
8,0.02077898010611534,0.020751958712935448
9,0.020722178742289543,0.020681336522102356
10,0.02068365551531315,0.02063101716339588
11,0.020642662420868874,0.020579027011990547
12,0.02062937244772911,0.02054527774453163
13,0.020620187744498253,0.02051878720521927
14,0.020597659051418304,0.020490506663918495
15,0.020588019862771034,0.020472344011068344
16,0.020579742267727852,0.0204485971480608
17,0.020562486723065376,0.020434467121958733
18,0.020566686987876892,0.020414460450410843
19,0.02054077386856079,0.02039266563951969
20,0.020536646246910095,0.020375533029437065
21,0.020520024001598358,0.02035694383084774
22,0.020498087629675865,0.020334133878350258
23,0.02046847529709339,0.020300714299082756
24,0.020444804802536964,0.020276306197047234
25,0.02040606550872326,0.020240740850567818
26,0.02037752978503704,0.02018616534769535
27,0.020327555015683174,0.020130671560764313
28,0.020260153338313103,0.02007417194545269
29,0.020198948681354523,0.019971517845988274
30,0.020052999258041382,0.019793659448623657
31,0.019862215965986252,0.019572610035538673
32,0.019613156095147133,0.01923549175262451
33,0.019259599968791008,0.018880793824791908
34,0.01896766945719719,0.018517736345529556
35,0.018622109666466713,0.018250998109579086
36,0.01839340105652809,0.018015211448073387
37,0.018149342387914658,0.017748139798641205
38,0.017903603613376617,0.017469869926571846
39,0.017552603036165237,0.017114944756031036
40,0.017145976424217224,0.01661466620862484
41,0.01663314923644066,0.01611124724149704
42,0.01617726869881153,0.0156684760004282
43,0.015747513622045517,0.015308462083339691
44,0.015331865288317204,0.01491804514080286
45,0.014981810003519058,0.01458526961505413
46,0.014615103602409363,0.014290385879576206
47,0.014295961707830429,0.013947421684861183
48,0.013975494541227818,0.013604804873466492
49,0.013649445958435535,0.013312104158103466
50,0.013300669379532337,0.012983333319425583
51,0.012944605201482773,0.012704718858003616
52,0.012614590115845203,0.012336468324065208
53,0.012297236360609531,0.012021646834909916
54,0.01195289846509695,0.011740859597921371
55,0.011660255491733551,0.011462565511465073
56,0.01133815012872219,0.011192849837243557
57,0.0110696479678154,0.010943245142698288
58,0.010832849889993668,0.010715841315686703
59,0.010541940107941628,0.010427871719002724
60,0.010278881527483463,0.010233605280518532
61,0.010014820843935013,0.010066522285342216
62,0.00977842602878809,0.00974477268755436
63,0.009509955532848835,0.009549624286592007
64,0.009253214113414288,0.009303939528763294
65,0.008988895453512669,0.00908909272402525
66,0.008729344233870506,0.008821089752018452
67,0.00841174740344286,0.00858620461076498
68,0.008189685642719269,0.008347337134182453
69,0.00784473679959774,0.008053511381149292
70,0.0075714183039963245,0.007804198656231165
71,0.0073383040726184845,0.007572142872959375
72,0.00705617805942893,0.007371031679213047
73,0.0068841795437037945,0.007164493668824434
74,0.006603580433875322,0.006939626298844814
75,0.006379775702953339,0.006779838819056749
76,0.006188570987433195,0.00649130018427968
77,0.005954427644610405,0.00632482161745429
78,0.00577674712985754,0.0062530627474188805
79,0.005585378501564264,0.006022931542247534
80,0.005402024369686842,0.005857313051819801
81,0.005247286055237055,0.005723266396671534
82,0.005058492533862591,0.005601225420832634
83,0.004871712531894445,0.005422246642410755
84,0.004703599959611893,0.005218207836151123
85,0.004497827030718327,0.0051224855706095695
86,0.004361290950328112,0.004975243005901575
87,0.004146193154156208,0.004800424445420504
88,0.003990208264440298,0.00470519857481122
89,0.003849860979244113,0.004529752768576145
90,0.0036956914700567722,0.004404739011079073
91,0.0035168027970939875,0.004266068339347839
92,0.003380066016688943,0.0041665006428956985
93,0.0032562878914177418,0.004019503947347403
94,0.0031033135019242764,0.003890177235007286
95,0.002950220135971904,0.0037945061922073364
96,0.002798380795866251,0.0036977750714868307
97,0.0027184044010937214,0.0035801264457404613
98,0.002568124793469906,0.003486466594040394
99,0.002422697376459837,0.003387167351320386
