epoch,accuracy,loss,val_accuracy,val_loss
0,0.8799429535865784,0.3344627320766449,0.9459694623947144,0.15043509006500244
1,0.9279699325561523,0.20832160115242004,0.9656124114990234,0.10991427302360535
2,0.9375885725021362,0.179498553276062,0.9688199162483215,0.09522660821676254
3,0.943121075630188,0.16167868673801422,0.9723507165908813,0.08121231943368912
4,0.9485996961593628,0.14490139484405518,0.9721517562866211,0.08592850714921951
5,0.9529054760932922,0.13288089632987976,0.9810283780097961,0.05869616940617561
6,0.9575428366661072,0.1212126612663269,0.9805559515953064,0.05723192170262337
7,0.9601287841796875,0.11211338639259338,0.985379695892334,0.04499012976884842
8,0.9626940488815308,0.10579319298267365,0.9845094084739685,0.04753062501549721
9,0.9645713567733765,0.09833081811666489,0.9828435182571411,0.051877643913030624
10,0.96693354845047,0.09234070032835007,0.9861753582954407,0.04015205428004265
11,0.9683342576026917,0.08735621720552444,0.9902033805847168,0.03024151362478733
12,0.9702737927436829,0.08294942229986191,0.9895569086074829,0.03560323640704155
13,0.970447838306427,0.0817580446600914,0.9906260967254639,0.026964623481035233
14,0.9715874791145325,0.07827391475439072,0.9922422766685486,0.026931576430797577
15,0.9722298383712769,0.07701872289180756,0.9914466142654419,0.026797519996762276
16,0.9724701642990112,0.07524555176496506,0.9901785254478455,0.03291431814432144
17,0.9740698337554932,0.07072363048791885,0.9905514717102051,0.03449161723256111
18,0.9737175703048706,0.07332618534564972,0.9951265454292297,0.018438611179590225
19,0.9751183390617371,0.06765978038311005,0.993087649345398,0.024157756939530373
20,0.9744179248809814,0.0693499743938446,0.9950022101402283,0.017453232780098915
21,0.976328432559967,0.06682976335287094,0.9927893280982971,0.027672026306390762
22,0.9764651656150818,0.06497879326343536,0.9899049997329712,0.03349810093641281
23,0.9768133163452148,0.06310136616230011,0.9951265454292297,0.01744646392762661
24,0.9765646457672119,0.06362424045801163,0.9955244064331055,0.01597156561911106
25,0.9764403104782104,0.06472750008106232,0.9956238269805908,0.01578056812286377
26,0.9776006937026978,0.061169493943452835,0.9943557381629944,0.021339843049645424
27,0.9776504039764404,0.06102181226015091,0.9948033094406128,0.01774265617132187
28,0.9775716662406921,0.06110658496618271,0.993833601474762,0.021350214257836342
29,0.9776172637939453,0.06124960631132126,0.9964194893836975,0.015881426632404327
30,0.9784005284309387,0.05899642035365105,0.9923417568206787,0.027022069320082664
31,0.9782471656799316,0.05938446521759033,0.9967427253723145,0.01432009693235159
32,0.9787651896476746,0.05743221566081047,0.9950022101402283,0.01883452758193016
33,0.9785704016685486,0.059243667870759964,0.997289776802063,0.014884205535054207
34,0.9788107872009277,0.05867497995495796,0.9971405863761902,0.013564390130341053
35,0.978553831577301,0.058422692120075226,0.9971405863761902,0.014172089286148548
36,0.9787983298301697,0.05799487978219986,0.9955244064331055,0.01653052121400833
37,0.979158878326416,0.057617925107479095,0.9948779344558716,0.018533557653427124
