epoch,accuracy,loss,val_accuracy,val_loss
0,0.5288428068161011,0.6776318550109863,0.8162983655929565,0.6238662004470825
1,0.7564767003059387,0.5622669458389282,0.8901933431625366,0.382362961769104
2,0.8461715579032898,0.4347841739654541,0.9067679643630981,0.28848448395729065
3,0.8726540207862854,0.36280807852745056,0.9143646359443665,0.24813851714134216
4,0.88658607006073,0.33209067583084106,0.9150552749633789,0.24005009233951569
5,0.8919976949691772,0.3312893807888031,0.9171270728111267,0.2372972071170807
6,0.8953368067741394,0.31303367018699646,0.9157458543777466,0.22921381890773773
7,0.8961427807807922,0.3021644055843353,0.9122928380966187,0.22429946064949036
8,0.8955670595169067,0.2962799072265625,0.9178176522254944,0.2116459608078003
9,0.9043177962303162,0.2763393223285675,0.9219613075256348,0.20807598531246185
10,0.9014392495155334,0.28016743063926697,0.9212707281112671,0.20521123707294464
11,0.9060449004173279,0.27084457874298096,0.9226519465446472,0.20333217084407806
12,0.9037420749664307,0.2767100930213928,0.9261049628257751,0.1987697333097458
13,0.9068508744239807,0.25748732686042786,0.9281768202781677,0.19462499022483826
14,0.9121474027633667,0.2583708167076111,0.9309391975402832,0.19588126242160797
15,0.9124928116798401,0.24775412678718567,0.9302486181259155,0.20187020301818848
16,0.9161773324012756,0.244980126619339,0.9302486181259155,0.18630951642990112
17,0.9215889573097229,0.2515265643596649,0.9330110549926758,0.18503320217132568
18,0.9218192100524902,0.22976255416870117,0.9350828528404236,0.18117867410182953
19,0.9250431656837463,0.23082642257213593,0.9371547102928162,0.18381242454051971
20,0.9267702698707581,0.22476758062839508,0.939226508140564,0.18137530982494354
21,0.9266551733016968,0.22665363550186157,0.9440608024597168,0.1687624454498291
22,0.9295336604118347,0.2256920486688614,0.9378452897071838,0.1870267391204834
23,0.9296488165855408,0.21916985511779785,0.9447513818740845,0.16921105980873108
24,0.931951642036438,0.21375635266304016,0.9461326003074646,0.16084957122802734
25,0.9326424598693848,0.21578460931777954,0.9412983655929565,0.18008582293987274
26,0.9358664155006409,0.21021734178066254,0.9433701634407043,0.16747863590717316
27,0.9364421367645264,0.20044806599617004,0.9399171471595764,0.18157276511192322
28,0.9334484934806824,0.2064814418554306,0.9412983655929565,0.1745496690273285
29,0.9343696236610413,0.20488028228282928,0.9440608024597168,0.16770435869693756
30,0.9367875456809998,0.19308604300022125,0.9447513818740845,0.1781642735004425
31,0.9388601183891296,0.187345951795578,0.9447513818740845,0.1721772700548172
32,0.9412780404090881,0.1872783750295639,0.9482043981552124,0.16074974834918976
33,0.940241813659668,0.18184195458889008,0.9454419612884521,0.18051458895206451
34,0.942199170589447,0.1862107515335083,0.9475138187408447,0.16979338228702545
35,0.9450777173042297,0.18085747957229614,0.9240331649780273,0.22847777605056763
36,0.9373632669448853,0.19332684576511383,0.9406077265739441,0.17936624586582184
37,0.9419689178466797,0.18484307825565338,0.950276255607605,0.16111235320568085
38,0.9431203007698059,0.17807990312576294,0.950276255607605,0.17154796421527863
39,0.9430052042007446,0.1736259013414383,0.9454419612884521,0.17195652425289154
40,0.9441565871238708,0.17621618509292603,0.9419889450073242,0.1800471395254135
41,0.9379389882087708,0.18268226087093353,0.9509668350219727,0.1823570877313614
42,0.9481865167617798,0.16147053241729736,0.9378452897071838,0.18306639790534973
43,0.9440414309501648,0.18145647644996643,0.9440608024597168,0.19136498868465424
44,0.9445019960403442,0.17398396134376526,0.9475138187408447,0.1777288168668747
45,0.9491076469421387,0.16934289038181305,0.9461326003074646,0.18586674332618713
46,0.9427748918533325,0.16849800944328308,0.9440608024597168,0.17121131718158722
47,0.946344256401062,0.1713300347328186,0.9468231797218323,0.16720829904079437
