epoch,accuracy,loss,val_accuracy,val_loss
0,0.587785542011261,0.6150134801864624,0.5,0.5512517094612122
1,0.7775423526763916,0.5128055810928345,0.8805248737335205,0.5000898241996765
2,0.8666175603866577,0.4768136143684387,0.8977900743484497,0.4718974530696869
3,0.8797899484634399,0.4469296932220459,0.8915745615959167,0.45868349075317383
4,0.883474588394165,0.4293440878391266,0.9026243090629578,0.4301433563232422
5,0.8803426623344421,0.4184207022190094,0.9019337296485901,0.413896381855011
6,0.8833824396133423,0.4014004170894623,0.9122928380966187,0.40243425965309143
7,0.8852247595787048,0.38966071605682373,0.905386745929718,0.3900187015533447
8,0.8860538005828857,0.3812752366065979,0.9040055274963379,0.37532320618629456
9,0.8892778158187866,0.36486902832984924,0.9046961069107056,0.36001482605934143
10,0.8901068568229675,0.35916563868522644,0.9122928380966187,0.36121073365211487
11,0.8908437490463257,0.35109907388687134,0.9116021990776062,0.34868666529655457
12,0.8909358978271484,0.34158167243003845,0.9109116196632385,0.3267904818058014
13,0.895173192024231,0.3349098563194275,0.9067679643630981,0.3245127201080322
14,0.8983972072601318,0.3291725218296051,0.9191988706588745,0.3044824004173279
15,0.9019896984100342,0.3211880326271057,0.9254143834114075,0.301276296377182
16,0.9002395272254944,0.3117890954017639,0.9212707281112671,0.29197776317596436
17,0.9019896984100342,0.31318041682243347,0.916436493396759,0.28710564970970154
18,0.9015291333198547,0.3105849623680115,0.9288673996925354,0.27863746881484985
19,0.910003662109375,0.2959669530391693,0.9254143834114075,0.2774512469768524
20,0.9079771637916565,0.29515865445137024,0.9323204159736633,0.2687685489654541
21,0.9093588590621948,0.29034993052482605,0.9288673996925354,0.26471784710884094
22,0.9109248518943787,0.2786616086959839,0.9371547102928162,0.256120890378952
23,0.9165438413619995,0.27114853262901306,0.9364640712738037,0.25415655970573425
24,0.9108327031135559,0.2722136378288269,0.9343922734260559,0.2590222954750061
25,0.9114775061607361,0.2741699814796448,0.9378452897071838,0.23731230199337006
26,0.9100958108901978,0.26499420404434204,0.9412983655929565,0.2282586544752121
27,0.9158990383148193,0.2599444091320038,0.9309391975402832,0.2193809449672699
28,0.9171886444091797,0.2511075735092163,0.9406077265739441,0.21223796904087067
29,0.9194915294647217,0.24685682356357574,0.9323204159736633,0.23768523335456848
30,0.9173728823661804,0.2524041533470154,0.9385359287261963,0.21997685730457306
31,0.9213338494300842,0.2429034411907196,0.9412983655929565,0.206187903881073
32,0.920689046382904,0.24387598037719727,0.9385359287261963,0.20373252034187317
33,0.9218865036964417,0.24136781692504883,0.9371547102928162,0.20784814655780792
34,0.9217944145202637,0.23858201503753662,0.935773491859436,0.21211571991443634
35,0.9275055527687073,0.22465239465236664,0.939226508140564,0.20196160674095154
36,0.9243736267089844,0.22982057929039001,0.939226508140564,0.19450323283672333
37,0.9252947568893433,0.23207338154315948,0.9412983655929565,0.20039907097816467
38,0.9273213148117065,0.2199699431657791,0.9406077265739441,0.20524154603481293
39,0.9305453300476074,0.21905748546123505,0.9337016344070435,0.20269395411014557
40,0.9280582070350647,0.22427956759929657,0.9350828528404236,0.20530101656913757
41,0.923084020614624,0.2341446429491043,0.9454419612884521,0.1974654495716095
