epoch,loss,val_loss
0,0.24465729296207428,0.03588823974132538
1,0.026780029758810997,0.02410663478076458
2,0.02309931069612503,0.022989224642515182
3,0.022429348900914192,0.022603681311011314
4,0.022171836346387863,0.022354740649461746
5,0.022037766873836517,0.02222977951169014
6,0.0219394713640213,0.02212042734026909
7,0.021897755563259125,0.022007107734680176
8,0.021822424605488777,0.02192658744752407
9,0.02176685817539692,0.0218198299407959
10,0.021646667271852493,0.021638883277773857
11,0.02140870690345764,0.021296683698892593
12,0.020986346527934074,0.020797166973352432
13,0.020559273660182953,0.020345276221632957
14,0.020036539062857628,0.019854137673974037
15,0.01959902234375477,0.01929508149623871
16,0.019060947000980377,0.01871696300804615
17,0.018566597253084183,0.018290584906935692
18,0.01816333457827568,0.01786019466817379
19,0.01778152957558632,0.017495132982730865
20,0.017402375116944313,0.017094770446419716
21,0.01693105325102806,0.01654830202460289
22,0.016417857259511948,0.016004342585802078
23,0.015834616497159004,0.015417465008795261
24,0.01523151807487011,0.01478602271527052
25,0.01451095100492239,0.013997790403664112
26,0.013749589212238789,0.01320123765617609
27,0.012976330704987049,0.012481063604354858
28,0.01224283967167139,0.01179418433457613
29,0.011602330021560192,0.011118657886981964
30,0.01095548179000616,0.010459132492542267
31,0.010358926840126514,0.009856794029474258
32,0.009754162281751633,0.009335657581686974
33,0.009252220392227173,0.008918541483581066
34,0.008734593167901039,0.008431382477283478
35,0.008257797919213772,0.008008229546248913
36,0.007856323383748531,0.007563672494143248
37,0.007412940263748169,0.007149127312004566
38,0.007033862639218569,0.006845129653811455
39,0.006721822079271078,0.00652933306992054
40,0.006337259896099567,0.00621901685371995
41,0.0060707270167768,0.005977748893201351
42,0.005775671452283859,0.005726639647036791
43,0.005493984092026949,0.005388046149164438
44,0.005169349256902933,0.005219823215156794
45,0.0049620093777775764,0.004976408556103706
46,0.004723832476884127,0.004745159298181534
47,0.004496559500694275,0.004562861286103725
48,0.004289901815354824,0.004376763012260199
49,0.004123711958527565,0.004125949461013079
50,0.0038899597711861134,0.00408219313248992
51,0.0037281918339431286,0.003847334999591112
52,0.003527551656588912,0.003689160570502281
53,0.0033548076171427965,0.0034888507798314095
54,0.0031609986908733845,0.0033412189222872257
55,0.0030150804668664932,0.0032223595771938562
56,0.0028607251588255167,0.0030994133558124304
57,0.0027863893192261457,0.002965718973428011
58,0.002613587537780404,0.0029697641730308533
59,0.002511814935132861,0.002774793654680252
60,0.002385001163929701,0.002733345841988921
61,0.002293151803314686,0.0026013916358351707
62,0.002192624844610691,0.0025186322163790464
63,0.002088748849928379,0.0025185439735651016
64,0.001996991690248251,0.002399363089352846
65,0.0019104997627437115,0.0023309173993766308
66,0.0018381704576313496,0.002242700895294547
67,0.0017423158278688788,0.0022407080978155136
68,0.0016832491382956505,0.002154645510017872
69,0.0016227413434535265,0.002105272375047207
70,0.0015502413734793663,0.002127957297489047
71,0.0014812066219747066,0.0020179918501526117
72,0.0013725878670811653,0.002065216889604926
73,0.0013943311059847474,0.001932841376401484
74,0.0013081867946311831,0.001890174695290625
75,0.0012168420944362879,0.0018781302496790886
76,0.0011585488682612777,0.0018909176578745246
77,0.0011542841093614697,0.001786162261851132
78,0.0011054949136450887,0.0017926526488736272
79,0.0010515318717807531,0.0017767148092389107
80,0.0010167394066229463,0.0017241667956113815
81,0.0009700244409032166,0.001744863810017705
82,0.0008979443227872252,0.0016604288248345256
83,0.0008944742730818689,0.0016679075779393315
84,0.0008487566374242306,0.0017204713076353073
85,0.0008163506863638759,0.001655161497183144
86,0.0007960331276990473,0.001636248896829784
87,0.0007480770000256598,0.001628476777113974
88,0.0007289178902283311,0.001637489185668528
89,0.0007269112975336611,0.0016199145466089249
90,0.0006713210605084896,0.0016287429025396705
91,0.0006423508166335523,0.001628028810955584
92,0.0006270351004786789,0.0015915222465991974
93,0.000600096711423248,0.001612760708667338
94,0.0005862495745532215,0.001580533105880022
95,0.0005570597131736577,0.0015990884276106954
96,0.0005510179908014834,0.0016267807222902775
97,0.000505210307892412,0.0015637798933312297
98,0.0004966152482666075,0.0016478494508191943
99,0.00048583257012069225,0.0015852514188736677
