epoch,accuracy,loss,val_accuracy,val_loss
0,0.5063903331756592,0.6867765188217163,0.8093922734260559,0.6212754845619202
1,0.7058145999908447,0.6091173887252808,0.8743094205856323,0.5159274935722351
2,0.7699481844902039,0.5543314814567566,0.8901933431625366,0.4250628650188446
3,0.8149683475494385,0.48197582364082336,0.90055251121521,0.3449974060058594
4,0.8346574306488037,0.4186890125274658,0.9074585437774658,0.2760712206363678
5,0.8474380970001221,0.36918672919273376,0.9095304012298584,0.2362259328365326
6,0.8613702058792114,0.34276705980300903,0.9129834175109863,0.22696292400360107
7,0.8815198540687561,0.30723053216934204,0.9171270728111267,0.21480092406272888
8,0.8902705907821655,0.2838210165500641,0.9219613075256348,0.20727509260177612
9,0.8928036689758301,0.27092188596725464,0.9191988706588745,0.2072533220052719
10,0.890846312046051,0.26974916458129883,0.9233425259590149,0.20553486049175262
11,0.8997121453285217,0.25936490297317505,0.9219613075256348,0.20659804344177246
12,0.8944156765937805,0.26625168323516846,0.9240331649780273,0.1971774846315384
13,0.8969487547874451,0.24917930364608765,0.9295580387115479,0.1902555376291275
14,0.9054691791534424,0.24838249385356903,0.9309391975402832,0.17975816130638123
15,0.9050086140632629,0.2390226125717163,0.9343922734260559,0.17984482645988464
16,0.9044329524040222,0.2292131930589676,0.9378452897071838,0.1803111881017685
17,0.913529098033905,0.22754637897014618,0.9371547102928162,0.18783609569072723
18,0.9116868376731873,0.22329680621623993,0.9385359287261963,0.18196716904640198
19,0.9156016111373901,0.22528068721294403,0.9454419612884521,0.16851960122585297
20,0.9173287153244019,0.21848484873771667,0.939226508140564,0.18296107649803162
21,0.9157167673110962,0.21255965530872345,0.9406077265739441,0.17344160377979279
22,0.9119170904159546,0.21830105781555176,0.9419889450073242,0.1796410232782364
23,0.9146804809570312,0.21578355133533478,0.9412983655929565,0.18059509992599487
24,0.919516384601593,0.20693238079547882,0.9406077265739441,0.1629914939403534
25,0.9238917827606201,0.20042790472507477,0.9433701634407043,0.17070457339286804
26,0.9234312176704407,0.19715942442417145,0.9343922734260559,0.18448913097381592
27,0.9253885746002197,0.19744525849819183,0.935773491859436,0.19030070304870605
28,0.924697756767273,0.20303145051002502,0.9482043981552124,0.16528479754924774
29,0.9301093816757202,0.18955668807029724,0.950276255607605,0.16200509667396545
30,0.9263097047805786,0.18643374741077423,0.9406077265739441,0.17489014565944672
31,0.9235463738441467,0.188887819647789,0.9419889450073242,0.1724032461643219
32,0.9284974336624146,0.18417571485042572,0.9399171471595764,0.17299585044384003
33,0.9270005822181702,0.18339557945728302,0.9440608024597168,0.1715257465839386
34,0.9318364858627319,0.18818873167037964,0.9440608024597168,0.17240527272224426
