epoch,loss,val_loss
0,0.27418115735054016,0.03643592447042465
1,0.025397073477506638,0.021281056106090546
2,0.020435355603694916,0.02009897492825985
3,0.01976899802684784,0.0196856539696455
4,0.019504038617014885,0.019456682726740837
5,0.01934969238936901,0.019300470128655434
6,0.019270893186330795,0.0192221999168396
7,0.019220950081944466,0.01916007325053215
8,0.019172297790646553,0.019106833264231682
9,0.019148115068674088,0.019071977585554123
10,0.019124208018183708,0.019027581438422203
11,0.019110864028334618,0.018982568755745888
12,0.01906304806470871,0.018957840278744698
13,0.019030973315238953,0.01890762895345688
14,0.01900479383766651,0.018847499042749405
15,0.01893683522939682,0.018782366067171097
16,0.018819622695446014,0.01860605552792549
17,0.01859680749475956,0.018335796892642975
18,0.01826954260468483,0.01799452304840088
19,0.01791842095553875,0.01757790334522724
20,0.0175037682056427,0.017218435183167458
21,0.01715772971510887,0.01688835211098194
22,0.016806934028863907,0.016494790092110634
23,0.016422126442193985,0.016103411093354225
24,0.016040220856666565,0.01573079079389572
25,0.015674712136387825,0.015362067148089409
26,0.015304370783269405,0.01504814624786377
27,0.014958277344703674,0.014706098474562168
28,0.01461843028664589,0.014348845928907394
29,0.0142881004139781,0.013989337719976902
30,0.01393425464630127,0.013680636882781982
31,0.013602104969322681,0.01331986952573061
32,0.013254177756607533,0.012966479174792767
33,0.012866858392953873,0.012624595314264297
34,0.012520835734903812,0.012238853611052036
35,0.012091442011296749,0.011776812374591827
36,0.011627400293946266,0.011268647387623787
37,0.011120705865323544,0.01081535778939724
38,0.010658591985702515,0.010341278277337551
39,0.010207031853497028,0.009939211420714855
40,0.009730285964906216,0.009562771767377853
41,0.00933719240128994,0.009188755415380001
42,0.00893094576895237,0.008800942450761795
43,0.008588424883782864,0.008444537408649921
44,0.008228271268308163,0.008094941265881062
45,0.00787905603647232,0.007767915725708008
46,0.007540921680629253,0.007456121500581503
47,0.007251840550452471,0.007151613477617502
48,0.006944615859538317,0.006923969369381666
49,0.006652432028204203,0.0066137369722127914
50,0.006392784416675568,0.006336499005556107
51,0.006089790724217892,0.006060756277292967
52,0.005829685367643833,0.005907655227929354
53,0.005579553544521332,0.005630071274936199
54,0.005353804212063551,0.005428594071418047
55,0.005110123194754124,0.005262655206024647
56,0.0049101016484200954,0.005054646637290716
57,0.004680333659052849,0.004834142979234457
58,0.004478930961340666,0.00468216510489583
59,0.004307671915739775,0.004526229575276375
60,0.004121566191315651,0.004385638050734997
61,0.003963088616728783,0.004296416416764259
62,0.003778842044994235,0.004104453604668379
63,0.0036116072442382574,0.004032202064990997
64,0.003480104263871908,0.003909008111804724
65,0.003295841393992305,0.0037134794984012842
66,0.003183302003890276,0.0035956758074462414
67,0.003023242112249136,0.0035182612482458353
68,0.0029193118680268526,0.0034021097235381603
69,0.0027689591515809298,0.0033059909474104643
70,0.002673189854249358,0.003212433308362961
71,0.0025380360893905163,0.0031242824625223875
72,0.0024390369653701782,0.0030573310796171427
73,0.002340911189094186,0.0028997506015002728
74,0.0022368300706148148,0.0028759953565895557
75,0.0021572262048721313,0.0027966091874986887
76,0.0020586764439940453,0.0027544130571186543
77,0.001970948651432991,0.002674981253221631
78,0.0018796911463141441,0.0026112578343600035
79,0.0017977849347516894,0.0025069902185350657
80,0.00173207838088274,0.002498105401173234
81,0.0016744037857279181,0.002435400616377592
82,0.0016141656087711453,0.002331528114154935
83,0.0015166634693741798,0.0023253802210092545
84,0.0014578542904928327,0.002329910406842828
85,0.0014081562403589487,0.0022707409225404263
86,0.0013299055863171816,0.002229871228337288
87,0.001290800399146974,0.002178338123485446
88,0.001211689319461584,0.002146902261301875
89,0.0011813215678557754,0.0021171204280108213
90,0.001131080323830247,0.0020885944832116365
91,0.0010854336433112621,0.002085622865706682
92,0.001018066774122417,0.0019918426405638456
93,0.0010026919189840555,0.002016833983361721
94,0.0009612723952159286,0.0019656759686768055
95,0.0009344153222627938,0.001948638935573399
96,0.0008872012258507311,0.0019215698121115565
97,0.0008454236085526645,0.001925554359331727
98,0.0008095965022221208,0.0019163746619597077
99,0.0007920064963400364,0.001890687271952629
