epoch,accuracy,loss,val_accuracy,val_loss
0,0.5552676916122437,0.6717247366905212,0.862223744392395,0.5674729347229004
1,0.787507176399231,0.5249918103218079,0.8853591084480286,0.34440115094184875
2,0.8272308707237244,0.40223103761672974,0.908839762210846,0.27547040581703186
3,0.8398963809013367,0.3633890151977539,0.9157458543777466,0.2589603364467621
4,0.8439838886260986,0.3433118164539337,0.9178176522254944,0.25385093688964844
5,0.8500288128852844,0.3297851085662842,0.9147099256515503,0.24783919751644135
6,0.8936096429824829,0.31465858221054077,0.9091851115226746,0.24853366613388062
7,0.8947035074234009,0.3099142611026764,0.9084944725036621,0.2430751919746399
8,0.8923431038856506,0.30082589387893677,0.9122928380966187,0.24218863248825073
9,0.8958549499511719,0.29787254333496094,0.9147099256515503,0.23936234414577484
10,0.8986182808876038,0.2929655909538269,0.916436493396759,0.23940932750701904
11,0.8992515802383423,0.2844904959201813,0.9105662703514099,0.2369576096534729
12,0.9008060097694397,0.2817858159542084,0.9185082912445068,0.2306564450263977
13,0.9018422365188599,0.2816881835460663,0.9178176522254944,0.23115208745002747
14,0.9016695618629456,0.28204867243766785,0.9160911440849304,0.23150725662708282
15,0.902014970779419,0.2716728448867798,0.9095304012298584,0.23316310346126556
16,0.9046632051467896,0.26859942078590393,0.9216160178184509,0.22085750102996826
17,0.9073690176010132,0.2639818489551544,0.9233425259590149,0.22102771699428558
18,0.9075417518615723,0.2553752660751343,0.9188535809516907,0.2358231246471405
19,0.9056419134140015,0.26063477993011475,0.9219613075256348,0.22142507135868073
20,0.9086931347846985,0.2555084824562073,0.9126381278038025,0.21812663972377777
21,0.9142774939537048,0.2468099594116211,0.9212707281112671,0.2188052386045456
22,0.9099596738815308,0.2467653453350067,0.922997236251831,0.21885445713996887
23,0.9091536998748779,0.250258207321167,0.9122928380966187,0.2180076241493225
24,0.9117444157600403,0.24066747725009918,0.9191988706588745,0.21746952831745148
25,0.913413941860199,0.24589736759662628,0.9205800890922546,0.21236225962638855
26,0.9146229028701782,0.2412208616733551,0.9257596731185913,0.21302500367164612
27,0.916580319404602,0.2331390678882599,0.9191988706588745,0.2118733823299408
28,0.9144502282142639,0.2395160049200058,0.9143646359443665,0.21918655931949615
29,0.9170408844947815,0.23251402378082275,0.9195442199707031,0.2138921171426773
30,0.9157743453979492,0.23014113306999207,0.9243784546852112,0.2020636647939682
31,0.9183074235916138,0.2267303615808487,0.9261049628257751,0.19952243566513062
32,0.9184801578521729,0.22598521411418915,0.9150552749633789,0.2124280333518982
33,0.9179044365882874,0.22621391713619232,0.918163001537323,0.21485444903373718
34,0.9160621762275696,0.2266225665807724,0.926450252532959,0.2049156278371811
35,0.919573962688446,0.22231155633926392,0.9316298365592957,0.19386491179466248
36,0.9224525094032288,0.22149169445037842,0.9167817831039429,0.21022248268127441
37,0.9222797751426697,0.215001180768013,0.9305939078330994,0.19916127622127533
38,0.9250431656837463,0.21320794522762299,0.9305939078330994,0.19971963763237
39,0.9241220355033875,0.21171557903289795,0.9281768202781677,0.20075033605098724
40,0.923603892326355,0.2137848436832428,0.9240331649780273,0.2059033066034317
41,0.9208405017852783,0.21602939069271088,0.9271408915519714,0.19854478538036346
42,0.9202648401260376,0.21622243523597717,0.9354282021522522,0.1988983154296875
43,0.9230282306671143,0.20908735692501068,0.9288673996925354,0.19792766869068146
44,0.9200921058654785,0.21398654580116272,0.919889509677887,0.2126990258693695
45,0.9211859703063965,0.21281233429908752,0.9278314709663391,0.2035965472459793
46,0.9259642958641052,0.21085716784000397,0.9278314709663391,0.19266754388809204
47,0.9227403402328491,0.2113652378320694,0.9288673996925354,0.20005936920642853
48,0.9231433272361755,0.20963634550571442,0.9330110549926758,0.19839595258235931
