epoch,accuracy,loss,val_accuracy,val_loss
0,0.7675197720527649,0.5163589119911194,0.8950276374816895,0.28957492113113403
1,0.8625370264053345,0.35192927718162537,0.9109116196632385,0.21335454285144806
2,0.8893448710441589,0.30067142844200134,0.9233425259590149,0.19952945411205292
3,0.9078723788261414,0.2663716673851013,0.9316298365592957,0.19474191963672638
4,0.9139672517776489,0.24923279881477356,0.935773491859436,0.18574191629886627
5,0.9216405153274536,0.23330853879451752,0.9454419612884521,0.1793304979801178
6,0.9263027310371399,0.22378158569335938,0.9323204159736633,0.19257615506649017
7,0.9301151037216187,0.2135998010635376,0.9447513818740845,0.18582427501678467
8,0.9320334196090698,0.20422014594078064,0.9440608024597168,0.1813594400882721
9,0.9351173043251038,0.1970638781785965,0.9495856165885925,0.17193098366260529
10,0.9370113015174866,0.19114215672016144,0.9488950371742249,0.1737009435892105
11,0.9370598793029785,0.18743747472763062,0.9516574740409851,0.16563545167446136
12,0.9392696022987366,0.18160496652126312,0.9468231797218323,0.17923268675804138
13,0.9411635994911194,0.1778554767370224,0.9495856165885925,0.17132002115249634
14,0.9418435096740723,0.17131821811199188,0.9530386924743652,0.17482413351535797
15,0.9449273943901062,0.1640883982181549,0.9488950371742249,0.19595403969287872
16,0.9463357925415039,0.16148297488689423,0.9537292718887329,0.1925341635942459
