epoch,loss,val_loss
0,0.3064533770084381,0.028116077184677124
1,0.021246476098895073,0.014833696186542511
2,0.013659123331308365,0.013067531399428844
3,0.012757590971887112,0.012611567974090576
4,0.012376675382256508,0.012395933270454407
5,0.012179742567241192,0.012276633642613888
6,0.012073716148734093,0.012207328341901302
7,0.012011419050395489,0.012171981856226921
8,0.011952496133744717,0.012139441445469856
9,0.011932424269616604,0.012124687433242798
10,0.011904630810022354,0.012111627496778965
11,0.011898410506546497,0.01211155392229557
12,0.011878923512995243,0.012101237662136555
13,0.01186670083552599,0.012099898420274258
14,0.01186275202780962,0.012101043947041035
15,0.011858255602419376,0.01210039108991623
16,0.01185898669064045,0.012096883729100227
17,0.011854760348796844,0.012089611031115055
18,0.011850671842694283,0.012077735736966133
19,0.011843993328511715,0.012078555300831795
20,0.011842138133943081,0.012078048661351204
21,0.011838921345770359,0.012070901691913605
22,0.011822789907455444,0.01206181850284338
23,0.01181552093476057,0.012057949788868427
24,0.011807290837168694,0.012045198120176792
25,0.011785698123276234,0.012036515399813652
26,0.011782602407038212,0.012034251354634762
27,0.011766023002564907,0.012016714550554752
28,0.011739770881831646,0.012002571485936642
29,0.011712183244526386,0.01198972575366497
30,0.011698958463966846,0.011980176903307438
31,0.01168073806911707,0.011949575506150723
32,0.011653081513941288,0.011927461251616478
33,0.011631752364337444,0.011900472454726696
34,0.011585338041186333,0.011868959292769432
35,0.011535769328474998,0.01180903147906065
36,0.011466526426374912,0.011735571548342705
37,0.011362995952367783,0.011641081422567368
38,0.011266309767961502,0.011534328572452068
39,0.011155826970934868,0.01141330786049366
40,0.01102326437830925,0.01129746064543724
41,0.010933580808341503,0.011201350018382072
42,0.01082768477499485,0.011100334115326405
43,0.010740700177848339,0.011010166257619858
44,0.010638531297445297,0.010902130976319313
45,0.010540899820625782,0.010808051563799381
46,0.010423901490867138,0.010692786425352097
47,0.010297977365553379,0.010542874224483967
48,0.010123519226908684,0.010368194431066513
49,0.009924878366291523,0.010177833959460258
50,0.00968658272176981,0.009954447858035564
51,0.009466132149100304,0.00979543849825859
52,0.00929298996925354,0.009601373225450516
53,0.009107573889195919,0.009449050761759281
54,0.008945751935243607,0.009307559579610825
55,0.00880289264023304,0.00920721236616373
56,0.008687806315720081,0.009056992828845978
57,0.008518854156136513,0.008930807933211327
58,0.008378873579204082,0.008808009326457977
59,0.008239748887717724,0.008630482479929924
60,0.008083675988018513,0.008505458943545818
61,0.007919381372630596,0.008388194255530834
62,0.007792930118739605,0.008226784877479076
63,0.00762384245172143,0.008099882863461971
64,0.0074432529509067535,0.007940571755170822
65,0.007314765825867653,0.0077587091363966465
66,0.007162800990045071,0.007669277489185333
67,0.007007493171840906,0.007518700323998928
68,0.00689462386071682,0.0074041434563696384
69,0.006770846899598837,0.007291752379387617
70,0.006619779858738184,0.007173068821430206
71,0.006508509162813425,0.007083064876496792
72,0.006386295426636934,0.007007134146988392
73,0.006311621051281691,0.0069014765322208405
74,0.006189941428601742,0.00682056276127696
75,0.006085867062211037,0.006729138549417257
76,0.005958069581538439,0.00661376491189003
77,0.005856407806277275,0.0065382132306694984
78,0.005749506875872612,0.006425187457352877
79,0.005652659106999636,0.006308823358267546
80,0.0055338856764137745,0.006252358667552471
81,0.005435154307633638,0.006173616740852594
82,0.005290895700454712,0.0060921297408640385
83,0.005218145437538624,0.006012460682541132
84,0.005076120607554913,0.005890175700187683
85,0.004974790383130312,0.005774801596999168
86,0.004855394829064608,0.005668149329721928
87,0.004733921028673649,0.005583259742707014
88,0.004588755778968334,0.0054519278928637505
89,0.004446189384907484,0.005341091193258762
90,0.0043130782432854176,0.005232047289609909
91,0.0041923560202121735,0.005126720294356346
92,0.004057796206325293,0.004990226589143276
93,0.00393575057387352,0.004905968438833952
94,0.0038198279216885567,0.004833656828850508
95,0.0037023567128926516,0.004740476608276367
96,0.0036030972842127085,0.004634452983736992
97,0.003501642495393753,0.004566621500998735
98,0.0033945702016353607,0.004488613922148943
99,0.0032766207586973906,0.0044242506846785545
